title,image,published,description,category,author,image_relation,fake_news_label
What can we learn from a 100-year-old housing experiment?,https://scx2.b-cdn.net/gfx/news/2025/what-can-we-learn-from.jpg,2025-02-18 19:39:05 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

The 100-year-old c...",['science'],Idun Haugan,Unknown,Unknown
Young people can be helped to develop more grit,https://scx2.b-cdn.net/gfx/news/hires/2025/boys-track.jpg,2025-02-18 19:37:48 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Jimmy Chan...",['science'],Steinar Brandslet,Unknown,Unknown
Who gets to be a physicist? Research explores physics educational motivations of non-traditional students,https://scx2.b-cdn.net/gfx/news/hires/2023/physics-class.jpg,2025-02-18 19:37:12 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...",['science'],Chalmers University Of Technology,Unknown,Unknown
"New AI framework aims to remove bias in key areas such as health, education and recruitment",,2025-02-18 19:35:36 +0000,Researchers from the Data Science and Artificial Intelligence Institute (DATAI) of the University of Navarra (Spain) have published an innovative methodology that improves the fairness and reliability of artificial intelligence models used in critical decision-making. These decisions significantly i...,['science'],techxplore,Unknown,Unknown
Americans willing to pay nearly $100 billion to reduce gun violence,https://scx2.b-cdn.net/gfx/news/hires/2022/gun-violence-2.jpg,2025-02-18 19:30:18 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...",['science'],Duke University,Yes,Real
"Federal workers across the Northwest are being fired by the Trump administration. They warn of impacts to wildfires, science and historic landmarks - NewsBreak",https://img.particlenews.com/img/id/3ANX1z_0z4jQXM100,2025-02-18 19:29:29 +0000,The letter from the federal government arrived in an email Thursday. It informed the Department of Agriculture worker that he was fired. First came a wave,['regional'],ALEXANDRA DUGGAN The Spokesman-Review,Yes,Real
New study reveals hidden risks of social capital in microfinance during economic crises,https://scx2.b-cdn.net/gfx/news/hires/2025/financial.jpg,2025-02-18 19:21:12 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...",['science'],Strategic Management Society,Yes,Real
"Use of child sexual abuse material is often associated with other forms of violence, say researchers",https://scx2.b-cdn.net/gfx/news/hires/2025/fingers-on-keyboard.jpg,2025-02-18 19:17:07 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...",['science'],University Of Eastern Finland,No,Real
Economic need and past actions affect whether there is cooperation or antagonism between communities,https://scx2.b-cdn.net/gfx/news/2025/breaking-the-us-versus.jpg,2025-02-18 19:15:49 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Researchers examin...",['science'],Max Planck Society,Yes,Real
Network analysis identifies 15 key motives driving human behavior,https://scx2.b-cdn.net/gfx/news/hires/2025/scientists-identify-fi.jpg,2025-02-18 19:14:05 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Network plot of th...",['science'],National Research University Higher School Of Economics,Yes,Real
"Gamified building sites provide safer, more accessible learning opportunities for construction students",https://scx2.b-cdn.net/gfx/news/2025/gamified-building-site.jpg,2025-02-18 18:51:19 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: University...",['science'],University Of South Australia,Yes,Real
Federal workers across the Northwest are being fired by the Trump administration. They ...,,2025-02-18 18:48:31 +0000,"They warn of impacts to wildfires, science and historic landmarks. ALEXANDRA DUGGAN The Spokesman-Review ... shane@gehringag.com. shane@gehringag ......",['regional'],,Unknown,Unknown
What would happen if a tiny black hole passed through your body?,,2025-02-18 18:40:10 +0000,"In 1974, science fiction author Larry Niven wrote a murder mystery with an interesting premise: Could you kill a man with a tiny black hole? I won't spoil the story, though I'm willing to bet most people would argue the answer is clearly yes. Intense gravity, tidal forces, and the event horizon woul...","['science', 'space']",phys,No,Real
Consumers who believe in karma may be less likely to boycott brands for bad behavior,https://scx2.b-cdn.net/gfx/news/hires/2022/brand-boycott.jpg,2025-02-18 18:38:50 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...",['science'],West Virginia University,Yes,Real
Older patients can inadvertently be put at risk when they are taken off blood-thinning drugs,https://scx2.b-cdn.net/gfx/news/hires/2025/pill-box.jpg,2025-02-18 18:09:05 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Tima Miros...","['medical', 'science']",University Of Bath,Yes,Real
Stigmatizing language related to substance use in grants shows notable drop,https://scx2.b-cdn.net/gfx/news/hires/2025/stigma.jpg,2025-02-18 18:07:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Luis Quint...","['medical', 'science']",Columbia University'S Mailman School Of Public Health,Yes,Real
Surgical approach has 'significant impact' on treatment of Crohn's disease,https://scx2.b-cdn.net/gfx/news/hires/2020/1-surgery.jpg,2025-02-18 18:06:33 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: CC0 Public...","['medical', 'science']",University Of Limerick,Yes,Real
"Many gluten-free foods are high in calories and sugar, low on fiber and protein, and they cost more: New research",https://scx2.b-cdn.net/gfx/news/hires/2023/gluten-free-1.jpg,2025-02-18 18:05:19 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...","['medical', 'science']",Sachin Rustgi,Yes,Real
Surfer's ear: The condition that might leave wild swimmers and surfers with hearing loss,https://scx2.b-cdn.net/gfx/news/hires/2022/surfing.jpg,2025-02-18 18:04:52 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Unsplash/C...","['medical', 'science']",Dan Baumgardt,Unknown,Unknown
How to be happy with what you have and avoid the trap of comparison,https://scx2.b-cdn.net/gfx/news/hires/2023/be-happy.jpg,2025-02-18 18:04:35 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...","['medical', 'science']",Joshua Forstenzer,Yes,Real
Trans people affirmed their gender without medical help in medieval Europe,https://scx2.b-cdn.net/gfx/news/hires/2022/medieval-knight.jpg,2025-02-18 18:03:59 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...","['medical', 'science']",Sarah Barringer,Unknown,Unknown
Links 2/18/2025 | naked capitalism,https://www.nakedcapitalism.com/wp-content/uploads/2025/02/00-dragonf.jpg,2025-02-18 18:03:58 +0000,"Our finnicky daily links: citizen science, LI battery breakthrough? India shimmies up to US, German voters upset over economy, Lindsay Graham for Iran war (again), Russia talks debate, Micael Hudson on Trump economy, DOGE harm confirmed, crypto ascendant","['news', ' business', ' finances', ' money', ' banking']",Yves Smith,Unknown,Unknown
"Why community pharmacies are closing, and what to do if your neighborhood location shutters",https://scx2.b-cdn.net/gfx/news/hires/2024/pharmacy.jpg,2025-02-18 18:03:44 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...","['medical', 'science']",Lucas A. Berenbrok,Unknown,Unknown
Quantum effects make distant objects move together: New research finds this may happen with ripples in space,,2025-02-18 18:03:17 +0000,"Galaxies, planets, black holes: to most people, everything about our Universe sounds and feels enormous. But while it's true that much of what happens millions of light years away is large, there are also processes happening at the quantum end of the scale. That's the branch of science which explain...","['science', 'space']",phys,No,Real
"Mathematical model reveals surprising light levels in the womb, reshaping fetal vision understanding",https://scx2.b-cdn.net/gfx/news/hires/2023/fetus.jpg,2025-02-18 18:00:03 +0000,"This article has been reviewed according to Science X's editorial process and policies . Editors have highlighted the following attributes while ensuring the content's credibility:

Credit: Pixabay/CC...","['medical', 'science']",University Of Waikato,Yes,Real
Science under siege: Trump cuts threaten to undermine decades of research,,2025-02-18 17:55:35 +0000,"""This is simply the end."" That was the five-word message that Rick Huganir, a neuroscientist at Johns Hopkins University in Baltimore, received from a colleague just before 6 p.m. two Fridays ago, with news that would send a wave of panic through the scientific community. When Huganir clicked on the...",['politics'],"Evan Bush, Aria Bendix,Denise Chow",Unknown,Unknown
